date,league,home_team,away_team,home_win_%,draw_%,away_win_%,odds_home,odds_draw,odds_away,bet,de_normalized_risk,normalized_risk,ev,home_goals_ft,away_goals_ft,outcome,return
2025-04-04 21:00:00,LL,Vallecano,Espanyol,0.54,0.25,0.2,1.68,3.55,5.75,away,6.086956521739132,1.77,0.15,0.0,4.0,away,10.1775
2025-04-05 13:30:00,LET,Cheltenham,Doncaster,0.38,0.26,0.35,4.5,3.65,1.71,home,24.22222222222222,3.29,0.7100000000000001,0.0,2.0,away,-3.29
2025-04-05 13:30:00,LEO,Reading,Wycombe,0.37,0.26,0.36,3.65,3.5,1.91,home,19.73972602739726,2.32,0.3504999999999999,1.0,0.0,home,8.468
2025-04-05 13:30:00,CHA,Coventry,Burnley,0.32,0.25,0.41,3.05,3.2,2.45,away,16.91836734693877,1.37,0.0044999999999999,1.0,2.0,away,3.3565000000000005
2025-04-05 13:30:00,CHA,Luton,Leeds,0.19,0.2,0.59,5.75,4.0,1.59,home,4.913043478260869,1.61,0.0924999999999999,1.0,1.0,draw,-1.61
2025-04-05 13:30:00,CHA,West Bromwich,Sunderland,0.45,0.26,0.27,2.48,3.3,2.9,home,22.822580645161292,1.68,0.1159999999999999,0.0,1.0,away,-1.68
2025-04-05 15:00:00,SEA,Monza,Como,0.21,0.24,0.53,5.0,3.8,1.7,home,5.2,1.5,0.0499999999999999,1.0,3.0,away,-1.5
2025-04-05 15:30:00,BUN,Leipzig,Hoffenheim,0.59,0.2,0.19,1.54,4.75,5.5,away,4.272727272727271,1.48,0.0449999999999999,3.0,1.0,home,-1.48
2025-04-05 15:30:00,BUN,Heidenheim,Leverkusen,0.16,0.2,0.63,6.5,4.75,1.45,home,3.076923076923078,1.47,0.04,0.0,1.0,away,-1.47
2025-04-05 15:30:00,BUN,FSV Mainz,Holstein,0.62,0.19,0.18,1.45,4.75,6.75,away,5.851851851851849,1.95,0.2149999999999998,1.0,1.0,draw,-1.95
2025-04-05 16:00:00,LET,Bradford,Crewe,0.54,0.23,0.21,1.69,3.4,5.0,away,5.2,1.5,0.0499999999999999,2.0,0.0,home,-1.5
2025-04-05 16:00:00,LET,Bromley,Accrington,0.49,0.25,0.24,2.1,3.25,3.4,home,24.714285714285708,1.44,0.029,4.0,0.0,home,3.024
2025-04-05 16:00:00,LET,Carlisle,Newport,0.41,0.26,0.31,1.69,3.75,4.5,away,15.666666666666668,2.44,0.395,3.0,2.0,home,-2.44
2025-04-05 16:00:00,LEO,Bolton,Bristol Rovers,0.64,0.19,0.16,1.38,4.75,7.0,away,4.000000000000002,1.69,0.12,1.0,0.0,home,-1.69
2025-04-05 16:00:00,LEO,Exeter,Stockport,0.34,0.25,0.39,3.65,3.25,2.0,home,15.917808219178086,2.02,0.2410000000000001,0.0,2.0,away,-2.02
2025-04-05 16:00:00,LEO,Huddersfield,Mansfield Town,0.59,0.21,0.19,1.83,3.65,4.0,home,36.59562841530054,1.58,0.0797,2.0,1.0,home,2.8914000000000004
2025-04-05 16:00:00,CHA,Millwall,Portsmouth,0.5,0.25,0.24,2.36,3.1,3.35,home,28.8135593220339,1.85,0.1799999999999999,2.0,1.0,home,4.366
2025-04-05 16:00:00,CHA,Oxford,Sheffield United,0.25,0.23,0.51,4.25,3.45,1.89,home,7.352941176470589,1.53,0.0625,1.0,0.0,home,6.5025
2025-04-05 16:00:00,CHA,Plymouth,Norwich,0.32,0.25,0.41,4.25,3.7,1.86,home,16.000000000000004,2.34,0.3600000000000001,2.0,1.0,home,9.945
2025-04-05 16:00:00,EPL,Crystal Palace,Brighton,0.37,0.25,0.36,2.44,3.5,2.85,away,13.543859649122808,1.43,0.026,2.0,1.0,home,-1.43
2025-04-05 16:15:00,LL,Real Madrid,Valencia,0.68,0.17,0.14,1.32,5.75,8.75,away,4.171428571428573,1.97,0.2250000000000002,1.0,2.0,away,17.2375
2025-04-05 18:00:00,SEA,Parma,Inter Milan,0.17,0.21,0.6,6.25,4.5,1.49,home,3.72,1.53,0.0625000000000001,2.0,2.0,draw,-1.53
2025-04-05 18:30:00,EPL,Aston Villa,Nottm Forest,0.46,0.24,0.29,1.99,3.65,3.65,away,9.547945205479454,1.52,0.0584999999999999,2.0,1.0,home,-1.52
2025-04-05 20:45:00,SEA,AC Milan,Fiorentina,0.49,0.24,0.26,1.9,3.7,3.65,away,7.265822784810131,1.44,0.0270000000000001,2.0,2.0,draw,-1.44
2025-04-05 21:00:00,LL,Barcelona,Betis,0.65,0.18,0.16,1.38,5.5,6.75,away,3.555555555555557,1.58,0.08,1.0,1.0,draw,-1.58
2025-04-06 14:00:00,LL,Las Palmas,Real Sociedad,0.32,0.28,0.39,3.2,3.15,2.37,home,10.750000000000002,1.43,0.0240000000000001,1.0,3.0,away,-1.43
2025-04-06 15:00:00,SEA,Torino,Verona,0.52,0.26,0.21,1.82,3.4,5.0,away,5.2,1.5,0.0499999999999999,1.0,1.0,draw,-1.5
2025-04-06 15:00:00,LI1,Lens,Saint-Étienne,0.58,0.21,0.2,1.56,4.5,5.5,away,5.454545454545456,1.63,0.0999999999999999,1.0,0.0,home,-1.63
2025-04-06 15:00:00,EPL,Fulham,Liverpool,0.25,0.24,0.49,4.25,3.7,1.85,home,7.352941176470589,1.53,0.0625,3.0,2.0,home,6.5025
2025-04-06 15:00:00,EPL,Tottenham,Southampton,0.63,0.18,0.17,1.4,5.5,6.75,away,4.703703703703707,1.76,0.1475,3.0,1.0,home,-1.76
2025-04-07 21:00:00,EPL,Leicester,Newcastle,0.18,0.22,0.59,6.0,4.75,1.49,home,4.333333333333334,1.58,0.0799999999999998,0.0,3.0,away,-1.58
2025-04-08 20:45:00,LEO,Exeter,Wigan,0.42,0.26,0.3,2.7,2.9,2.7,home,20.51851851851852,3.6,0.134,1.0,1.0,draw,-3.6
2025-04-08 20:45:00,LEO,Huddersfield,Wycombe,0.38,0.26,0.35,2.9,3.15,2.35,home,16.62068965517241,3.41,0.1019999999999999,0.0,1.0,away,-3.41
2025-04-08 20:45:00,LEO,Mansfield Town,Leyton Orient FC,0.32,0.25,0.41,2.4,3.25,2.8,away,19.928571428571423,3.68,0.1479999999999998,2.0,3.0,away,10.3
2025-04-08 20:45:00,LEO,Shrewsbury,Reading,0.23,0.22,0.53,3.4,3.25,2.05,away,30.07317073170732,3.33,0.0864999999999999,0.0,2.0,away,6.826499999999999
2025-04-08 20:45:00,CHA,Bristol City,West Bromwich,0.44,0.26,0.28,2.45,3.35,2.95,home,21.142857142857142,3.28,0.078,2.0,1.0,home,8.036
2025-04-08 20:45:00,CHA,Preston,Cardiff,0.52,0.24,0.23,2.6,3.3,2.75,home,33.53846153846154,4.83,0.3520000000000001,1.0,1.0,draw,-4.83
2025-04-08 20:45:00,CHA,Sheffield United,Millwall,0.61,0.2,0.18,1.63,3.8,5.75,away,3.7391304347826058,3.03,0.0349999999999999,0.0,1.0,away,17.42
2025-04-08 20:45:00,CHA,Stoke,Luton,0.45,0.26,0.27,2.46,3.2,3.0,home,22.642276422764223,3.44,0.1069999999999999,2.0,2.0,draw,-3.44
2025-04-08 20:45:00,CHA,Derby,Burnley,0.21,0.21,0.56,4.75,3.2,1.9,away,32.8421052631579,3.2,0.064,0.0,0.0,draw,-3.2
2025-04-09 20:45:00,CHA,Oxford,Queens Park Rangers,0.43,0.26,0.29,2.6,3.2,2.8,home,21.07692307692308,3.51,0.118,1.0,3.0,away,-3.51
2025-04-09 20:45:00,CHA,Swansea,Plymouth,0.52,0.24,0.23,1.66,3.9,5.25,away,8.333333333333332,4.01,0.2075,3.0,0.0,home,-4.01
2025-04-09 21:00:00,CHA,Coventry,Portsmouth,0.54,0.23,0.21,1.66,4.0,5.0,away,5.2,3.12,0.0499999999999999,1.0,0.0,home,-3.12
2025-04-10 21:00:00,LET,Crewe,Cheltenham,0.49,0.25,0.25,1.73,3.5,4.5,away,8.333333333333332,3.55,0.125,2.0,3.0,away,15.975
2025-04-10 21:00:00,UEL,Rangers,Athletic Bilbao,0.24,0.22,0.52,3.25,3.5,2.2,away,30.181818181818187,3.65,0.1440000000000001,0.0,0.0,draw,-3.65
2025-04-10 21:00:00,UEL,Lyon,Manchester United,0.41,0.26,0.31,2.55,3.4,2.75,home,17.86274509803921,3.09,0.0454999999999997,2.0,2.0,draw,-3.09
2025-04-11 20:45:00,SEA,Udinese,AC Milan,0.27,0.26,0.46,3.75,3.6,1.99,home,7.533333333333339,2.91,0.0125,0.0,4.0,away,-2.91
2025-04-11 20:45:00,LI1,Lens,Reims,0.55,0.23,0.2,1.62,4.0,5.25,away,4.761904761904762,3.12,0.05,0.0,2.0,away,16.38
2025-04-11 21:00:00,CHA,Burnley,Norwich,0.64,0.19,0.16,1.69,3.85,5.0,home,42.69822485207101,3.3,0.0816,2.0,1.0,home,5.577
2025-04-12 13:30:00,LET,Doncaster,Wimbledon,0.46,0.26,0.26,1.91,3.4,3.85,away,6.779220779220782,1.4,0.0010000000000001,1.0,1.0,draw,-1.4
2025-04-12 13:30:00,LET,Swindon,Bradford,0.34,0.25,0.39,3.15,3.25,2.2,home,13.04761904761905,1.59,0.071,5.0,4.0,home,5.0085
2025-04-12 13:30:00,LEO,Wigan,Wrexham,0.33,0.25,0.41,3.85,3.15,2.0,home,15.597402597402604,2.15,0.2705000000000002,0.0,0.0,draw,-2.15
2025-04-12 13:30:00,LEO,Wycombe,Stevenage,0.61,0.2,0.18,1.53,3.65,6.5,away,5.384615384615383,1.87,0.1699999999999999,1.0,0.0,home,-1.87
2025-04-12 13:30:00,CHA,Leeds,Preston,0.66,0.18,0.15,1.25,6.0,12.5,away,8.2,3.83,0.8749999999999999,2.0,1.0,home,-3.83
2025-04-12 13:30:00,CHA,Plymouth,Sheffield United,0.23,0.22,0.53,6.0,4.25,1.54,home,10.166666666666668,2.45,0.3800000000000001,2.0,1.0,home,14.700000000000001
2025-04-12 13:30:00,EPL,Manchester City,Crystal Palace,0.58,0.2,0.21,1.59,4.75,5.5,away,6.636363636363636,1.82,0.1549999999999999,5.0,2.0,home,-1.82
2025-04-12 15:00:00,SEA,Venezia,Monza,0.53,0.24,0.22,1.75,3.7,4.75,away,5.57894736842105,1.52,0.0449999999999999,1.0,0.0,home,-1.52
2025-04-12 15:30:00,BUN,Leverkusen,Union Berlin,0.67,0.18,0.13,1.38,5.25,8.5,away,2.764705882352941,1.69,0.1050000000000001,0.0,0.0,draw,-1.69
2025-04-12 15:30:00,BUN,Bochum,Augsburg,0.39,0.27,0.32,2.21,3.35,3.3,away,11.393939393939398,1.55,0.056,1.0,2.0,away,5.115
2025-04-12 16:00:00,LET,Accrington,Tranmere,0.46,0.26,0.26,2.7,3.0,2.6,home,26.000000000000007,2.07,0.2420000000000001,3.0,3.0,draw,-2.07
2025-04-12 16:00:00,LET,Chesterfield,Fleetwood,0.4,0.26,0.33,2.1,3.4,3.25,away,12.384615384615389,1.59,0.0725000000000001,3.0,0.0,home,-1.59
2025-04-12 16:00:00,LET,Harrogate,Grimsby Town,0.39,0.26,0.33,3.75,3.25,1.98,home,22.733333333333334,2.68,0.4625,2.0,2.0,draw,-2.68
2025-04-12 16:00:00,LEO,Barnsley,Bolton,0.34,0.25,0.4,3.4,3.65,1.98,home,14.588235294117654,1.83,0.1560000000000001,4.0,1.0,home,6.222
2025-04-12 16:00:00,LEO,Bristol Rovers,Exeter,0.35,0.26,0.38,2.2,3.15,3.15,away,18.31746031746032,1.94,0.1969999999999999,1.0,2.0,away,6.111
2025-04-12 16:00:00,LEO,Cambridge United,Charlton,0.25,0.23,0.51,4.25,3.65,1.73,home,7.352941176470589,1.57,0.0625,0.0,1.0,away,-1.57
2025-04-12 16:00:00,LEO,Crawley,Leyton Orient FC,0.27,0.24,0.48,3.0,3.4,2.15,away,23.813953488372093,1.48,0.0319999999999999,1.0,3.0,away,3.182
2025-04-12 16:00:00,CHA,Luton,Blackburn,0.43,0.26,0.29,1.89,3.45,4.25,away,12.294117647058822,2.04,0.2324999999999999,0.0,1.0,away,8.67
2025-04-12 16:00:00,CHA,Millwall,Middlesbrough,0.39,0.26,0.33,3.1,3.3,2.37,home,19.322580645161292,1.97,0.209,1.0,0.0,home,6.107
2025-04-12 16:00:00,CHA,Portsmouth,Derby,0.48,0.25,0.26,2.55,3.0,3.05,home,27.6078431372549,2.02,0.2239999999999998,2.0,2.0,draw,-2.02
2025-04-12 16:00:00,CHA,Queens Park Rangers,Bristol City,0.34,0.25,0.39,3.1,3.25,2.4,home,12.709677419354842,1.54,0.0540000000000001,1.0,1.0,draw,-1.54
2025-04-12 16:00:00,EPL,Brighton,Leicester,0.7,0.17,0.12,1.29,5.75,10.5,away,3.619047619047619,2.12,0.2599999999999999,2.0,2.0,draw,-2.12
2025-04-12 16:00:00,EPL,Nottingham Forest,Everton,0.46,0.27,0.26,1.99,3.35,4.0,away,7.500000000000001,1.5,0.04,0.0,1.0,away,6.0
2025-04-12 16:00:00,EPL,Southampton,Aston Villa,0.19,0.22,0.58,5.5,4.5,1.54,home,4.272727272727271,1.52,0.0449999999999999,0.0,3.0,away,-1.52
2025-04-12 16:15:00,LL,Getafe,Las Palmas,0.53,0.25,0.2,1.75,3.5,5.25,away,4.761904761904762,1.53,0.05,1.0,3.0,away,8.0325
2025-04-12 17:00:00,LI1,Monaco,Marseille,0.45,0.24,0.3,1.96,4.0,3.45,away,9.71014492753623,1.49,0.035,3.0,0.0,home,-1.49
2025-04-12 18:00:00,SEA,Inter Milan,Cagliari,0.67,0.18,0.14,1.35,5.5,9.25,away,4.702702702702704,2.21,0.295,3.0,1.0,home,-2.21
2025-04-12 18:30:00,LL,Celta Vigo,Espanyol,0.56,0.23,0.19,1.58,3.9,6.25,away,6.039999999999999,1.92,0.1875,0.0,2.0,away,12.0
2025-04-12 18:30:00,BUN,Bayern München,Dortmund,0.6,0.19,0.19,1.52,5.25,5.5,away,4.272727272727271,1.52,0.0449999999999999,2.0,2.0,draw,-1.52
2025-04-12 18:30:00,EPL,Arsenal,Brentford,0.55,0.23,0.21,1.64,4.25,5.25,away,5.952380952380952,1.68,0.1024999999999999,1.0,1.0,draw,-1.68
2025-04-12 20:45:00,SEA,Juventus,Lecce,0.68,0.18,0.12,1.34,5.25,10.5,away,3.619047619047619,2.12,0.2599999999999999,2.0,1.0,home,-2.12
2025-04-12 21:00:00,LL,Leganes,Barcelona,0.13,0.17,0.69,9.0,6.25,1.32,home,3.3333333333333326,1.87,0.17,0.0,1.0,away,-1.87
2025-04-12 21:05:00,LI1,Strasbourg,Nice,0.37,0.26,0.36,2.75,3.45,2.51,home,14.090909090909092,1.44,0.0174999999999999,2.0,2.0,draw,-1.44
2025-04-12 13:30:00,LET,Doncaster,Wimbledon,0.46,0.26,0.26,1.91,3.4,3.85,away,6.779220779220782,1.4,0.0010000000000001,1.0,1.0,draw,-1.4
2025-04-12 13:30:00,LET,Swindon,Bradford,0.34,0.25,0.39,3.15,3.25,2.2,home,13.04761904761905,1.59,0.071,5.0,4.0,home,5.0085
2025-04-12 13:30:00,LEO,Wigan,Wrexham,0.33,0.25,0.41,3.85,3.15,2.0,home,15.597402597402604,2.15,0.2705000000000002,0.0,0.0,draw,-2.15
2025-04-12 13:30:00,LEO,Wycombe,Stevenage,0.61,0.2,0.18,1.53,3.65,6.5,away,5.384615384615383,1.87,0.1699999999999999,1.0,0.0,home,-1.87
2025-04-12 13:30:00,CHA,Leeds,Preston,0.66,0.18,0.15,1.25,6.0,12.5,away,8.2,3.83,0.8749999999999999,2.0,1.0,home,-3.83
2025-04-12 13:30:00,CHA,Plymouth,Sheffield United,0.23,0.22,0.53,6.0,4.25,1.54,home,10.166666666666668,2.45,0.3800000000000001,2.0,1.0,home,14.700000000000001
2025-04-12 13:30:00,EPL,Manchester City,Crystal Palace,0.58,0.2,0.21,1.59,4.75,5.5,away,6.636363636363636,1.82,0.1549999999999999,5.0,2.0,home,-1.82
2025-04-12 15:00:00,SEA,Venezia,Monza,0.53,0.24,0.22,1.75,3.7,4.75,away,5.57894736842105,1.52,0.0449999999999999,1.0,0.0,home,-1.52
2025-04-12 15:30:00,BUN,Leverkusen,Union Berlin,0.67,0.18,0.13,1.38,5.25,8.5,away,2.764705882352941,1.69,0.1050000000000001,0.0,0.0,draw,-1.69
2025-04-12 15:30:00,BUN,Bochum,Augsburg,0.39,0.27,0.32,2.21,3.35,3.3,away,11.393939393939398,1.55,0.056,1.0,2.0,away,5.115
2025-04-12 16:00:00,LET,Accrington,Tranmere,0.46,0.26,0.26,2.7,3.0,2.6,home,26.000000000000007,2.07,0.2420000000000001,3.0,3.0,draw,-2.07
2025-04-12 16:00:00,LET,Chesterfield,Fleetwood,0.4,0.26,0.33,2.1,3.4,3.25,away,12.384615384615389,1.59,0.0725000000000001,3.0,0.0,home,-1.59
2025-04-12 16:00:00,LET,Harrogate,Grimsby Town,0.39,0.26,0.33,3.75,3.25,1.98,home,22.733333333333334,2.68,0.4625,2.0,2.0,draw,-2.68
2025-04-12 16:00:00,LEO,Barnsley,Bolton,0.34,0.25,0.4,3.4,3.65,1.98,home,14.588235294117654,1.83,0.1560000000000001,4.0,1.0,home,6.222
2025-04-12 16:00:00,LEO,Bristol Rovers,Exeter,0.35,0.26,0.38,2.2,3.15,3.15,away,18.31746031746032,1.94,0.1969999999999999,1.0,2.0,away,6.111
2025-04-12 16:00:00,LEO,Cambridge United,Charlton,0.25,0.23,0.51,4.25,3.65,1.73,home,7.352941176470589,1.57,0.0625,0.0,1.0,away,-1.57
2025-04-12 16:00:00,LEO,Crawley,Leyton Orient FC,0.27,0.24,0.48,3.0,3.4,2.15,away,23.813953488372093,1.48,0.0319999999999999,1.0,3.0,away,3.182
2025-04-12 16:00:00,CHA,Luton,Blackburn,0.43,0.26,0.29,1.89,3.45,4.25,away,12.294117647058822,2.04,0.2324999999999999,0.0,1.0,away,8.67
2025-04-12 16:00:00,CHA,Millwall,Middlesbrough,0.39,0.26,0.33,3.1,3.3,2.37,home,19.322580645161292,1.97,0.209,1.0,0.0,home,6.107
2025-04-12 16:00:00,CHA,Portsmouth,Derby,0.48,0.25,0.26,2.55,3.0,3.05,home,27.6078431372549,2.02,0.2239999999999998,2.0,2.0,draw,-2.02
2025-04-12 16:00:00,CHA,Queens Park Rangers,Bristol City,0.34,0.25,0.39,3.1,3.25,2.4,home,12.709677419354842,1.54,0.0540000000000001,1.0,1.0,draw,-1.54
2025-04-12 16:00:00,EPL,Brighton,Leicester,0.7,0.17,0.12,1.29,5.75,10.5,away,3.619047619047619,2.12,0.2599999999999999,2.0,2.0,draw,-2.12
2025-04-12 16:00:00,EPL,Nottingham Forest,Everton,0.46,0.27,0.26,1.99,3.35,4.0,away,7.500000000000001,1.5,0.04,0.0,1.0,away,6.0
2025-04-12 16:00:00,EPL,Southampton,Aston Villa,0.19,0.22,0.58,5.5,4.5,1.54,home,4.272727272727271,1.52,0.0449999999999999,0.0,3.0,away,-1.52
2025-04-12 16:15:00,LL,Getafe,Las Palmas,0.53,0.25,0.2,1.75,3.5,5.25,away,4.761904761904762,1.53,0.05,1.0,3.0,away,8.0325
2025-04-12 17:00:00,LI1,Monaco,Marseille,0.45,0.24,0.3,1.96,4.0,3.45,away,9.71014492753623,1.49,0.035,3.0,0.0,home,-1.49
2025-04-12 18:00:00,SEA,Inter Milan,Cagliari,0.67,0.18,0.14,1.35,5.5,9.25,away,4.702702702702704,2.21,0.295,3.0,1.0,home,-2.21
2025-04-12 18:30:00,LL,Celta Vigo,Espanyol,0.56,0.23,0.19,1.58,3.9,6.25,away,6.039999999999999,1.92,0.1875,0.0,2.0,away,12.0
2025-04-12 18:30:00,BUN,Bayern München,Dortmund,0.6,0.19,0.19,1.52,5.25,5.5,away,4.272727272727271,1.52,0.0449999999999999,2.0,2.0,draw,-1.52
2025-04-12 18:30:00,EPL,Arsenal,Brentford,0.55,0.23,0.21,1.64,4.25,5.25,away,5.952380952380952,1.68,0.1024999999999999,1.0,1.0,draw,-1.68
2025-04-12 20:45:00,SEA,Juventus,Lecce,0.68,0.18,0.12,1.34,5.25,10.5,away,3.619047619047619,2.12,0.2599999999999999,2.0,1.0,home,-2.12
2025-04-12 21:00:00,LL,Leganes,Barcelona,0.13,0.17,0.69,9.0,6.25,1.32,home,3.3333333333333326,1.87,0.17,0.0,1.0,away,-1.87
2025-04-12 21:05:00,LI1,Strasbourg,Nice,0.37,0.26,0.36,2.75,3.45,2.51,home,14.090909090909092,1.44,0.0174999999999999,2.0,2.0,draw,-1.44
2025-04-13 12:30:00,SEA,Atalanta,Bologna,0.47,0.25,0.27,2.02,3.45,3.75,away,7.533333333333339,1.43,0.0125,2.0,0.0,home,-1.43
2025-04-13 15:00:00,EPL,Chelsea,Ipswich,0.71,0.16,0.12,1.27,6.25,9.75,away,2.9743589743589736,1.87,0.17,2.0,2.0,draw,-1.87
2025-04-13 15:00:00,EPL,Liverpool,West Ham,0.69,0.17,0.13,1.31,5.75,9.0,away,3.3333333333333326,1.87,0.17,2.0,1.0,home,-1.87
2025-04-13 15:30:00,BUN,Stuttgart,Bremen,0.54,0.21,0.23,1.66,4.5,4.5,away,5.888888888888891,1.49,0.035,1.0,2.0,away,6.705
2025-04-13 17:15:00,LI1,Le Havre,Rennes,0.29,0.26,0.44,3.5,3.4,2.13,home,8.714285714285712,1.43,0.015,1.0,5.0,away,-1.43
2025-04-13 17:15:00,LI1,Angers,Montpellier,0.47,0.25,0.27,1.95,3.6,3.85,away,8.038961038961041,1.5,0.0395,2.0,0.0,home,-1.5
2025-04-13 17:30:00,EPL,Newcastle,Manchester United,0.55,0.22,0.22,1.65,4.25,4.75,away,5.57894736842105,1.52,0.0449999999999999,4.0,1.0,home,-1.52
2025-04-13 20:45:00,LI1,Auxerre,Lyon,0.29,0.24,0.46,3.45,3.75,2.02,home,8.420289855072463,1.39,0.0005,1.0,3.0,away,-1.39
